#                 |---------------------------------------------Existing----------------------------------------------|---------------------------------------------Proposed---------------------------------------------|
# 
# Names     Voltage     Acc Drop      Miles            I AØ             I BØ            I CØ          Min(Flt)    Max(Flt)    Voltage     Acc Drop      Miles            I AØ             I BØ            I CØ          Min(Flt)    Max(Flt) 
02 13A,123.2,1.9,8.4,0.2,0.0,0.0,359.0,536.0,123.2,1.9,8.4,0.2,0.0,0.0,359.0,536.0
02 13B,122.7,2.3,11.6,0.5,0.0,0.0,262.0,355.0,122.7,2.3,11.6,0.5,0.0,0.0,262.0,355.0
02 13C,122.7,2.4,11.8,0.0,0.0,0.0,254.0,341.0,122.7,2.4,11.8,0.0,0.0,0.0,254.0,341.0
02 13D,118.4,6.6,8.6,0.0,0.0,0.0,358.0,530.0,118.4,6.6,8.6,0.0,0.0,0.0,358.0,530.0
02 14A,123.1,1.9,7.6,0.0,0.0,0.0,375.0,581.0,123.1,1.9,7.6,0.0,0.0,0.0,375.0,581.0
02 14B,123.2,1.9,7.4,0.8,0.0,0.0,386.0,604.0,123.2,1.9,7.4,0.8,0.0,0.0,386.0,604.0
02 14C,123.1,1.9,7.8,0.5,0.0,0.0,363.0,556.0,123.1,1.9,7.8,0.5,0.0,0.0,363.0,556.0
02 14D,121.5,3.6,9.3,0.0,0.0,0.0,261.0,365.0,121.5,3.6,9.3,0.0,0.0,0.0,261.0,365.0
02 14F,123.1,1.9,7.6,0.9,0.0,0.0,372.0,575.0,123.1,1.9,7.6,0.9,0.0,0.0,372.0,575.0
02 14G,123.1,1.9,7.7,1.0,0.0,0.0,372.0,574.0,123.1,1.9,7.7,1.0,0.0,0.0,372.0,574.0
02 14H,123.1,1.9,7.8,0.4,0.0,0.0,362.0,556.0,123.1,1.9,7.8,0.4,0.0,0.0,362.0,556.0
02 14J,123.1,1.9,7.7,0.0,0.0,0.0,372.0,575.0,123.1,1.9,7.7,0.0,0.0,0.0,372.0,575.0
02 14K,123.1,1.9,7.7,0.5,0.0,0.0,372.0,575.0,123.1,1.9,7.7,0.5,0.0,0.0,372.0,575.0
02 14L,121.5,3.6,9.4,0.0,0.0,0.0,318.0,363.0,121.5,3.6,9.4,0.0,0.0,0.0,318.0,363.0
02 15C,122.8,2.3,6.1,0.0,0.0,0.6,392.0,650.0,122.8,2.3,6.1,0.0,0.0,0.6,392.0,650.0
02 16A,121.1,4.0,5.1,0.0,0.0,0.0,391.0,669.0,121.1,4.0,5.1,0.0,0.0,0.0,391.0,669.0
02 16A  2,121.0,4.0,5.5,0.0,0.6,0.0,369.0,612.0,121.0,4.0,5.5,0.0,0.6,0.0,369.0,612.0
02 16B  1,121.0,4.0,5.4,0.0,0.0,0.0,373.0,621.0,121.0,4.0,5.4,0.0,0.0,0.0,373.0,621.0
02 16B  2,121.1,4.0,5.1,0.0,0.7,0.0,391.0,669.0,121.1,4.0,5.1,0.0,0.7,0.0,391.0,669.0
02 16C  1,121.1,4.0,5.1,0.0,0.5,0.0,389.0,662.0,121.1,4.0,5.1,0.0,0.5,0.0,389.0,662.0
02 16C  2,121.0,4.0,5.5,0.0,0.1,0.0,371.0,617.0,121.0,4.0,5.5,0.0,0.1,0.0,371.0,617.0
02 16D,121.0,4.0,5.3,0.0,0.6,0.0,382.0,645.0,121.0,4.0,5.3,0.0,0.6,0.0,382.0,645.0
02 16D  2,121.0,4.0,5.4,0.0,0.2,0.0,373.0,621.0,121.0,4.0,5.4,0.0,0.2,0.0,373.0,621.0
02 16E,121.1,3.9,5.0,0.0,0.2,0.0,398.0,686.0,121.1,3.9,5.0,0.0,0.2,0.0,398.0,686.0
02 16E  2,122.7,2.3,6.2,0.0,0.0,0.1,388.0,640.0,122.7,2.3,6.2,0.0,0.0,0.1,388.0,640.0
02 16F,121.1,3.9,5.0,0.0,0.0,0.0,395.0,680.0,121.1,3.9,5.0,0.0,0.0,0.0,395.0,680.0
02 16F  1,121.0,4.0,5.4,0.0,0.2,0.0,373.0,621.0,121.0,4.0,5.4,0.0,0.2,0.0,373.0,621.0
02 16G,121.0,4.0,5.5,0.0,0.0,0.0,371.0,617.0,121.0,4.0,5.5,0.0,0.0,0.0,371.0,617.0
02 16H,121.1,4.0,5.1,0.0,0.0,0.0,391.0,669.0,121.1,4.0,5.1,0.0,0.0,0.0,391.0,669.0
02 16J,121.1,4.0,5.1,0.0,0.3,0.0,390.0,666.0,121.1,4.0,5.1,0.0,0.3,0.0,390.0,666.0
02 16J  1,121.1,4.0,5.1,0.0,0.1,0.0,389.0,664.0,121.1,4.0,5.1,0.0,0.1,0.0,389.0,664.0
02 16K,121.0,4.0,5.3,0.0,0.0,0.0,383.0,648.0,121.0,4.0,5.3,0.0,0.0,0.0,383.0,648.0
02 16K  1,121.0,4.0,5.3,0.0,0.0,0.0,383.0,648.0,121.0,4.0,5.3,0.0,0.0,0.0,383.0,648.0
02 16L,122.3,2.7,6.6,0.0,0.0,0.0,362.0,578.0,122.3,2.7,6.6,0.0,0.0,0.0,362.0,578.0
02 16L  1,121.0,4.0,5.3,0.0,0.7,0.0,379.0,636.0,121.0,4.0,5.3,0.0,0.7,0.0,379.0,636.0
02 16N,121.1,4.0,5.1,0.0,0.0,0.0,395.0,680.0,121.1,4.0,5.1,0.0,0.0,0.0,395.0,680.0
02 16N  1,121.1,4.0,5.1,0.0,0.1,0.0,390.0,665.0,121.1,4.0,5.1,0.0,0.1,0.0,390.0,665.0
02 16P,121.0,4.0,5.3,0.0,0.3,0.0,379.0,637.0,121.0,4.0,5.3,0.0,0.3,0.0,379.0,637.0
02 16P  1,121.0,4.0,5.5,0.0,0.0,0.0,371.0,617.0,121.0,4.0,5.5,0.0,0.0,0.0,371.0,617.0
02 16Q,121.0,4.0,5.4,0.0,0.0,0.0,375.0,627.0,121.0,4.0,5.4,0.0,0.0,0.0,375.0,627.0
02 16Q  1,121.0,4.0,5.4,0.0,0.1,0.0,0.0,0.0,121.0,4.0,5.4,0.0,0.1,0.0,0.0,0.0
02 16R,121.0,4.0,5.5,0.0,0.0,0.0,371.0,617.0,121.0,4.0,5.5,0.0,0.0,0.0,371.0,617.0
02 16R  1,121.0,4.0,5.5,0.0,0.0,0.0,371.0,616.0,121.0,4.0,5.5,0.0,0.0,0.0,371.0,616.0
02 16S,121.0,4.0,5.4,0.0,0.0,0.0,377.0,631.0,121.0,4.0,5.4,0.0,0.0,0.0,377.0,631.0
